country,sku,spend_per_unit,ad_spend_eur,units_ordered
IT,VV-VITA-188,0.741765,75.66,102
IT,VV-VITA-189,0.766182,42.14,55
IT,VV-VITA-190,0.750789,57.06,76
IT,VV-VITA-197,0.926512,79.68,86
IT,VV-VITA-198,7.263502,14744.91,2030
IT,VV-VITA-198-V,1.631542,370.36,227
IT,VV-VITA-199,0.723684,55.0,76
IT,VV-VITA-202,0.743241,107.77,145
IT,VV-VITA-203,2.127389,1865.72,877
IT,VV-VITA-204,0.615865,81.91,133
IT,VV-VITA-206,1.834066,166.9,91
IT,VV-VITA-207,0.700498,196.84,281
IT,VV-VITA-208,3.579626,383.02,107
IT,VV-VITA-215,0.797815,215.41,270
IT,VV-VITA-216,0.764038,401.12,525
IT,VV-VITA-222,2.4459,584.57,239
IT,VV-VITA-222-V,4.493,89.86,20
IT,VV-VITA-223,1.902313,1776.76,934
IT,VV-VITA-224,0.708916,143.91,203
IT,VV-VITA-225,0.887647,60.36,68
IT,VV-VITA-225-V,1.372143,19.21,14
IT,VV-VITA-227,0.877087,90.34,103
IT,VV-VITA-228,2.531974,2514.25,993
IT,VV-VITA-230,0.727419,67.65,93
IT,VV-VITA-231,4.42225,7195.0,1627
IT,VV-VITA-237,0.679978,304.63,448
IT,VV-VITA-243,6.831987,9728.75,1424
IT,VV-VITA-247,0.786928,251.03,319
IT,VV-VITA-248,0.840423,119.34,142
IT,VV-VITA-248-V,1.84963,49.94,27
IT,VV-VITA-249,0.791678,235.92,298
IT,VV-VITA-250,1.707,648.66,380
IT,VV-VITA-252,1.265014,466.79,369
IT,VV-VITA-256,1.716689,259.22,151
IT,VV-VITA-257,0.751953,161.67,215
IT,VV-VITA-258,0.793148,42.83,54
IT,VV-VITA-259,2.874889,1034.96,360
IT,VV-VITA-262,0.862154,112.08,130
IT,VV-VITA-264,1.28,42.24,33
IT,VV-VITA-265,0.814667,48.88,60
IT,VV-VITA-266,4.153934,760.17,183
IT,VV-VITA-274,3.339453,1282.35,384
IT,VV-VITA-276,4.005301,9172.14,2290
IT,VV-VITA-277,0.595831,197.22,331
IT,VV-VITA-284,2.018809,559.21,277
IT,VV-VITA-286,0.738594,183.91,249
IT,VV-VITA-287,0.71281,172.5,242
IT,VV-VITA-295,1.908729,1156.69,606
IT,VV-VITA-297,0.808824,68.75,85
IT,VV-VITA-298,0.828116,171.42,207
IT,VV-VITA-301,0.689801,104.16,151
IT,VV-VITA-303,6.553412,4705.35,718
IT,VV-VITA-304,1.843235,1190.73,646
IT,VV-VITA-307,0.545996,254.98,467
IT,VV-VITA-308,0.843896,194.94,231
IT,VV-VITA-31,0.650734,70.93,109
IT,VV-VITA-310,0.785947,381.97,486
IT,VV-VITA-311,3.285074,2874.44,875
IT,VV-VITA-313,1.730624,1164.71,673
IT,VV-VITA-314,1.706561,6804.06,3987
IT,VV-VITA-316,1.409685,761.23,540
IT,VV-VITA-317,2.357397,2291.39,972
IT,VV-VITA-318,0.813387,100.86,124
IT,VV-VITA-319,1.379619,434.58,315
IT,VV-VITA-320,4.089922,6809.72,1665
IT,VV-VITA-320-V,2.790641,653.01,234
IT,VV-VITA-326,2.006255,1526.76,761
IT,VV-VITA-329,3.118036,2968.37,952
IT,VV-VITA-331,,0.0,0
IT,VV-VITA-333,2.784475,1325.41,476
IT,VV-VITA-336,0.781277,73.44,94
IT,VV-VITA-337,,0.0,0
IT,VV-VITA-338,1.179706,200.55,170
IT,VV-VITA-339,1.88602,1506.93,799
IT,VV-VITA-340,5.810363,3044.63,524
IT,VV-VITA-341,0.954155,395.02,414
IT,VV-VITA-342,0.960166,231.4,241
IT,VV-VITA-343,,0.0,0
IT,VV-VITA-344,8.300282,10300.65,1241
IT,VV-VITA-345,3.290776,3517.84,1069
IT,VV-VITA-346,1.590063,252.82,159
IT,VV-VITA-348,,0.0,0
IT,VV-VITA-349,0.737419,68.58,93
IT,VV-VITA-350,,0.0,0
IT,VV-VITA-351,2.271279,497.41,219
IT,VV-VITA-352,1.185686,60.47,51
IT,VV-VITA-354,2.804972,2995.71,1068
IT,VV-VITA-355,4.484948,5139.75,1146
IT,VV-VITA-355-V,4.209749,837.74,199
IT,VV-VITA-356,1.038094,288.59,278
IT,VV-VITA-357,2.066698,219.07,106
IT,VV-VITA-358,0.7952,19.88,25
IT,VV-VITA-359,1.8632,419.22,225
IT,VV-VITA-360,0.502727,5.53,11
IT,VV-VITA-361,2.917024,1793.97,615
IT,VV-VITA-362,2.729769,472.25,173
IT,VV-VITA-363,2.962927,242.96,82
IT,VV-VITA-363-V,1.8885,37.77,20
IT,VV-VITA-364,2.671582,8156.34,3053
IT,VV-VITA-365,0.470556,16.94,36
IT,VV-VITA-366,1.082549,110.42,102
IT,VV-VITA-367,2.041458,489.95,240
IT,VV-VITA-368,1.344476,192.26,143
IT,VV-VITA-369,1.718358,115.13,67
IT,VV-VITA-370,8.536933,47047.04,5511
IT,VV-VITA-370-V,4.291174,2960.91,690
IT,VV-VITA-371,1.790932,499.67,279
IT,VV-VITA-373,0.600526,11.41,19
IT,VV-VITA-374,4.469273,983.24,220
IT,VV-VITA-375,10.729107,1201.66,112
IT,VV-VITA-376,2.024733,834.19,412
IT,VV-VITA-377,7.421122,1521.33,205
IT,VV-VITA-378,1.289863,94.16,73
IT,VV-VITA-379,2.283584,1185.18,519
IT,VV-VITA-38,0.548076,216.49,395
IT,VV-VITA-380,0.697838,77.46,111
IT,VV-VITA-381,3.723606,3500.19,940
IT,VV-VITA-382,7.65325,918.39,120
IT,VV-VITA-383,14.751908,2242.29,152
IT,VV-VITA-384,1.455,8.73,6
IT,VV-VITA-385,7.777838,287.78,37
IT,VV-VITA-386,13.796069,2000.43,145
IT,VV-VITA-387,18.515244,1518.25,82
IT,VV-VITA-388,5.954606,2870.12,482
IT,VV-VITA-389,7.423728,7089.66,955
IT,VV-VITA-39,2.401536,6207.97,2585
IT,VV-VITA-390,19.1481,1914.81,100
IT,VV-VITA-391,3.990651,3124.68,783
IT,VV-VITA-392,7.299164,4627.67,634
IT,VV-VITA-393,12.735172,369.32,29
IT,VV-VITA-394,7.565217,1566.0,207
IT,VV-VITA-395,13.654203,6335.55,464
IT,VV-VITA-396,0.692903,42.96,62
IT,VV-VITA-397,1.587541,193.68,122
IT,VV-VITA-398,9.088243,672.53,74
IT,VV-VITA-399,0.806154,10.48,13
IT,VV-VITA-400,14.463404,1359.56,94
IT,VV-VITA-401,7.593767,1108.69,146
IT,VV-VITA-402,24.392308,1585.5,65
IT,VV-VITA-403,21.471448,4745.19,221
IT,VV-VITA-404,3.967203,567.31,143
IT,VV-VITA-406,8.548624,4906.91,574
IT,VV-VITA-407,25.949091,1712.64,66
IT,VV-VITA-408,35.6795,3567.95,100
IT,VV-VITA-409,16.853023,3623.4,215
IT,VV-VITA-410,9.826296,265.31,27
IT,VV-VITA-411,2.532553,714.18,282
IT,VV-VITA-412,2.107273,23.18,11
IT,VV-VITA-413,1.850312,59.21,32
IT,VV-VITA-414,2.4275,58.26,24
IT,VV-VITA-415,3.833077,49.83,13
IT,VV-VITA-417,3.434419,443.04,129
IT,VV-VITA-46,2.155474,2114.52,981
IT,VV-VITA-49,1.008837,520.56,516
IT,VV-VITA-49-V2,1.312039,135.14,103
IT,VV-VITA-50,0.87113,154.19,177
IT,VV-VITA-57-V,1.475586,327.58,222
IT,VV-VITA-57-V2,0.760214,284.32,374
IT,VV-VITA-63,2.032749,1715.64,844
IT,VV-VITA-86,0.80352,157.49,196
IT,VV-VITA-88,2.342543,405.26,173
IT,VV-VITA-90,2.793382,4963.84,1777
IT,VV-VITA-93,0.814078,83.85,103
IT,VV-VITA-94,3.039701,814.64,268
IT,X000IRD3WF,,0.0,0
IT,X000JAMLM9,,0.0,0
IT,X000R49TF9,,0.0,0
IT,X000V5EN05,,0.0,0
IT,X000XNRFRX,,0.0,0
IT,X000Z8S7NH,,0.0,0
IT,X0010R15IL,,0.0,0
IT,X0012COY6J,,0.0,0
IT,X0014247Y1,,0.0,0
IT,X00168GF4D,,0.0,0
IT,X00168JE1T,,0.0,0
IT,X0017JPQJL,,0.0,0
IT,X00183R5JF,,0.0,0
IT,X0018P0CBB,,0.0,0
IT,X001AFBWI1,,0.0,0
IT,X001DWP40X,,0.0,0
IT,X001F2XSPJ,,0.0,0
IT,X001F2ZKFZ,,0.0,0
IT,X001GENO91,,0.0,0
IT,X001H135O7,,0.0,0
IT,X001HLVFRB,,0.0,0
IT,X001LPTL3X,,0.0,0
IT,X001MP8AJD,,0.0,0
IT,X001MP9GUF,,0.0,0
IT,X001MP9H27,,0.0,0
IT,X001NPB4AT,,0.0,0
IT,X001NPB4EP,,0.0,0
IT,X001O8DTXZ,,0.0,0
IT,X001T104J9,,0.0,0
IT,X0020AVDMZ,,0.0,0
IT,X0020B3QMT,,0.0,0
IT,X0021N245L,,0.0,0
IT,X002A0OF2Z,,0.0,0
IT,X002A1DKKH,,0.0,0
NL,2R-49NC-R697,1.78,96.12,54
NL,BJ-E223-8EKW,1.138056,40.97,36
NL,CP-DQMG-RVN9,0.0,0.0,3
NL,CW-KVIN-V39Y,,0.0,0
NL,NX-CVPF-VCEZ,,0.0,0
NL,TU-QNYD-JRRX,3.429167,41.15,12
NL,VV-ALO-06,2.038,20.38,10
NL,VV-VITA-101,,0.0,0
NL,VV-VITA-102,3.223333,9.67,3
NL,VV-VITA-104,1.345714,9.42,7
NL,VV-VITA-106,,0.0,0
NL,VV-VITA-107,1.299231,16.89,13
NL,VV-VITA-109,,0.0,0
NL,VV-VITA-111,1.875,45.0,24
NL,VV-VITA-115,,0.0,0
NL,VV-VITA-116,1.39875,22.38,16
NL,VV-VITA-119,,0.0,0
NL,VV-VITA-121,,0.0,0
NL,VV-VITA-122,1.191,11.91,10
NL,VV-VITA-124,1.353077,17.59,13
NL,VV-VITA-127,2.152667,32.29,15
NL,VV-VITA-129,1.73,5.19,3
NL,VV-VITA-136,,0.0,0
NL,VV-VITA-142,2.209375,35.35,16
NL,VV-VITA-146,1.473333,8.84,6
NL,VV-VITA-151,2.5675,30.81,12
NL,VV-VITA-153,6.353333,57.18,9
NL,VV-VITA-155,1.9475,15.58,8
NL,VV-VITA-158,3.669,36.69,10
NL,VV-VITA-159,2.42,29.04,12
NL,VV-VITA-165,0.28,0.56,2
NL,VV-VITA-166,1.674,16.74,10
NL,VV-VITA-168,2.07875,16.63,8
NL,VV-VITA-170,,0.0,0
NL,VV-VITA-171,2.54875,20.39,8
NL,VV-VITA-173,2.05,4.1,2
NL,VV-VITA-181,0.0,0.0,3
NL,VV-VITA-183,0.921333,13.82,15
NL,VV-VITA-186,2.172857,15.21,7
NL,VV-VITA-188,0.952727,10.48,11
NL,VV-VITA-189,,1.27,0
NL,VV-VITA-190,0.0,0.0,10
NL,VV-VITA-197,5.435,10.87,2
NL,VV-VITA-198,1.929231,25.08,13
NL,VV-VITA-199,9.21,9.21,1
NL,VV-VITA-202,0.608462,7.91,13
NL,VV-VITA-203,3.493846,45.42,13
NL,VV-VITA-204,1.976,9.88,5
NL,VV-VITA-206,1.6,16.0,10
NL,VV-VITA-207,1.233214,34.53,28
NL,VV-VITA-208,5.96,11.92,2
NL,VV-VITA-215,0.54,1.08,2
NL,VV-VITA-222,,0.0,0
NL,VV-VITA-224,4.69,14.07,3
NL,VV-VITA-225,0.673333,2.02,3
NL,VV-VITA-228,0.0,0.0,3
NL,VV-VITA-230,2.364286,16.55,7
NL,VV-VITA-231,2.627188,84.07,32
NL,VV-VITA-237,2.242857,15.7,7
NL,VV-VITA-243,2.629167,63.1,24
NL,VV-VITA-247,,0.0,0
NL,VV-VITA-248,2.625926,70.9,27
NL,VV-VITA-248-V,0.0,0.0,3
NL,VV-VITA-249,,0.0,0
NL,VV-VITA-250,1.805,21.66,12
NL,VV-VITA-252,1.433333,4.3,3
NL,VV-VITA-256,0.0,0.0,1
NL,VV-VITA-257,0.24525,9.81,40
NL,VV-VITA-262,1.515,3.03,2
NL,VV-VITA-264,2.306667,6.92,3
NL,VV-VITA-274,1.6825,6.73,4
NL,VV-VITA-276,0.0,0.0,33
NL,VV-VITA-277,0.452222,8.14,18
NL,VV-VITA-284,0.429167,5.15,12
NL,VV-VITA-286,1.427778,12.85,9
NL,VV-VITA-287,,0.0,0
NL,VV-VITA-295,17.48,17.48,1
NL,VV-VITA-297,21.01,21.01,1
NL,VV-VITA-298,2.5275,10.11,4
NL,VV-VITA-301,,0.0,0
NL,VV-VITA-303,3.5,7.0,2
NL,VV-VITA-304,0.911176,15.49,17
NL,VV-VITA-307,3.1725,12.69,4
NL,VV-VITA-308,,0.0,0
NL,VV-VITA-31,,0.0,0
NL,VV-VITA-310,1.251562,40.05,32
NL,VV-VITA-311,,0.0,0
NL,VV-VITA-314,2.210729,212.23,96
NL,VV-VITA-316,2.6775,10.71,4
NL,VV-VITA-317,3.14619,66.07,21
NL,VV-VITA-318,1.1,1.1,1
NL,VV-VITA-319,0.0,0.0,4
NL,VV-VITA-320,,0.0,0
NL,VV-VITA-320-V,,0.0,0
NL,VV-VITA-326,4.692222,42.23,9
NL,VV-VITA-329,2.631,26.31,10
NL,VV-VITA-333,6.806,68.06,10
NL,VV-VITA-336,0.71,1.42,2
NL,VV-VITA-338,8.47,8.47,1
NL,VV-VITA-339,2.2144,55.36,25
NL,VV-VITA-340,1.945,7.78,4
NL,VV-VITA-341,1.265882,21.52,17
NL,VV-VITA-342,,0.0,0
NL,VV-VITA-344,1.96625,15.73,8
NL,VV-VITA-345,1.27,3.81,3
NL,VV-VITA-346,2.043333,12.26,6
NL,VV-VITA-349,8.855,17.71,2
NL,VV-VITA-351,1.725,3.45,2
NL,VV-VITA-352,,0.0,0
NL,VV-VITA-354,2.206667,39.72,18
NL,VV-VITA-355,2.986207,86.6,29
NL,VV-VITA-356,1.48,8.88,6
NL,VV-VITA-357,5.2,10.4,2
NL,VV-VITA-358,0.605714,4.24,7
NL,VV-VITA-360,5.175,20.7,4
NL,VV-VITA-361,5.206,26.03,5
NL,VV-VITA-362,1.154,5.77,5
NL,VV-VITA-363,0.17,0.17,1
NL,VV-VITA-364,1.444074,38.99,27
NL,VV-VITA-365,1.455556,13.1,9
NL,VV-VITA-367,3.854,19.27,5
NL,VV-VITA-368,2.4428,61.07,25
NL,VV-VITA-369,0.31,0.62,2
NL,VV-VITA-370,4.829655,140.06,29
NL,VV-VITA-370-V,0.0,0.0,29
NL,VV-VITA-371,3.844286,26.91,7
NL,VV-VITA-372,2.69,2.69,1
NL,VV-VITA-375,3.42875,27.43,8
NL,VV-VITA-376,1.419615,36.91,26
NL,VV-VITA-377,1.167778,21.02,18
NL,VV-VITA-379,3.523636,38.76,11
NL,VV-VITA-38,13.05,13.05,1
NL,VV-VITA-380,3.83,11.49,3
NL,VV-VITA-381,3.628125,174.15,48
NL,VV-VITA-382,2.911,29.11,10
NL,VV-VITA-383,3.775,7.55,2
NL,VV-VITA-385,,0.0,0
NL,VV-VITA-387,8.64,8.64,1
NL,VV-VITA-388,,0.0,0
NL,VV-VITA-389,0.992,39.68,40
NL,VV-VITA-39,7.22,7.22,1
NL,VV-VITA-390,,0.0,0
NL,VV-VITA-391,0.9,45.9,51
NL,VV-VITA-393,15.66,15.66,1
NL,VV-VITA-396,0.0,0.0,4
NL,VV-VITA-412,0.0,0.0,1
NL,VV-VITA-46,,0.0,0
NL,VV-VITA-57-V,0.232222,2.09,9
NL,VV-VITA-57-V2,1.96,1.96,1
NL,VV-VITA-63,0.635455,13.98,22
NL,VV-VITA-86,1.043333,6.26,6
NL,VV-VITA-88,,0.0,0
NL,VV-VITA-90,0.0,0.0,11
NL,VV-VITA-93,1.257273,13.83,11
NL,VV-VITA-94,,0.0,0
NL,X001V69XZN,,0.0,0
SE,VV-VITA-250,,0.0,0
