promotion_id,promotion_type,asin,promo_price,original_price,start,end
17029211802,Sales Discount,B07F1FKM3M,20.73,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B075T9G9YS,23.08,24.21,2025-03-01 00:00:00,2025-03-31 23:59:00
16105181202,Sales Discount,B0DFCR6LPY,10.03,12.53,2024-10-10 00:01:00,2025-03-31 23:59:00
17492259202,Coupon,B09ZDLZXDM,18.29,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B00RCYQUII,12.53,13.93,2024-12-11 00:00:00,2025-01-31 23:59:00
25401079802,Sales Discount,B0DHL6WSMT,24.86,26.07,2026-05-23 00:00:00,2026-06-06 23:59:00
17029211802,Sales Discount,B0D63B1QGN,15.06,16.73,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B08XZLYCZ5,21.22,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
da7ca825,Best Deal,B0C946Q235,19.41,0.0,2025-05-21 00:00:00,2025-05-27 23:55:00
17492259202,Coupon,B00RBUM5JQ,19.44,20.47,2025-01-13 00:00:00,2025-02-12 23:59:00
18341715402,Coupon,B0DGGWX7WN,11.45,12.06,2025-03-24 00:00:00,2025-04-23 23:59:00
17029211802,Sales Discount,B0D22ZQTSC,20.12,20.47,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B01BNV0IUQ,18.38,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08JCV95Y3,15.9,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B00XU8AUC2,17.66,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B07WH27VXM,19.96,20.47,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0DFCR6LPY,14.61,14.86,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0BX76VGXP,13.87,14.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08VX84KW4,18.28,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17792199702,Coupon,B0D638MLB2,16.33,17.66,2025-02-17 00:00:00,2025-02-23 23:59:00
17492259202,Coupon,B01BNV0IUQ,17.68,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17965660802,Price Discount,B00XU8EF0K,15.0,15.81,2025-02-24 00:00:00,2025-02-28 23:59:00
e5936dd2,Best Deal,B0CS6HDRFW,13.39,0.0,2024-12-26 00:00:00,2025-01-05 23:55:00
17492259202,Coupon,B07NNVS8M4,23.61,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0D92MFDPB,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B09C6FG128,17.66,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B08JCRVJX7,16.64,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08JCRVJX7,15.06,16.73,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B09C6GDG72,20.33,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B08JC9XBGM,18.39,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B08VWKYVKS,21.16,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B07KJMHWGW,16.81,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B0CCJ8R191,17.22,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B096W2GHQV,15.85,18.6,2024-12-26 00:00:00,2025-01-05 23:55:00
17029211802,Sales Discount,B087JHVV7T,16.74,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B0C2QPSPS6,18.15,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0DFCR6LPY,14.49,14.86,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B096W3GD2S,21.41,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08VWV18N7,19.04,19.53,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B082XFTS6H,21.23,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
8f39fad6,Best Deal,B0DFCR6LPY,13.41,12.53,2025-03-25 00:00:00,2025-03-31 23:55:00
18062815702,Sales Discount,B08VWV18N7,17.58,19.53,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0BD81KP8K,18.19,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18341715402,Coupon,B0DFCRTV9C,10.37,10.92,2025-03-24 00:00:00,2025-04-23 23:59:00
17492259202,Coupon,B076MBD6KQ,15.59,15.79,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0CCJWSS2P,14.26,14.86,2025-03-01 00:00:00,2025-03-31 23:59:00
776b9f88,Best Deal,B01BNV0IUQ,15.71,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B0D637HBP1,16.31,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B0CMV8JRKN,17.67,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B08XZLYCZ5,21.33,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B01G7428BG,20.87,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B072VJ9FFZ,16.77,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B091Z4JQBD,18.37,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08QVYP7YH,22.04,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B07B9FTCXV,23.6,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B0BSQVND4T,19.26,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B075T9G9YS,23.65,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08JC2YLYL,17.67,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B07B9NWQ61,15.17,15.79,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0BD88S1FW,-0.88,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B076MBD6KQ,-0.79,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08QVYP7YH,21.79,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08NPF3LJ7,14.01,14.74,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B0C947V4GH,16.74,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B08NPB4GCD,15.06,16.73,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08DCXNCWS,-0.93,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B00XU8EF0K,18.31,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08GCFFDMH,14.95,15.71,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08GCTM58N,14.94,15.71,2025-03-01 00:00:00,2025-03-31 23:59:00
25401079802,Sales Discount,B0CB87LMH1,36.5,37.3,2026-05-23 00:00:00,2026-06-06 23:59:00
17492259202,Coupon,B09C6FG128,24.51,25.14,2025-01-13 00:00:00,2025-02-12 23:59:00
18341715402,Coupon,B0DFCR6LPY,12.37,12.53,2025-03-24 00:00:00,2025-04-23 23:59:00
17492259202,Coupon,B075T7D86D,18.18,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B00RCYQUII,12.53,13.93,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B06XR9VG7N,18.18,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B01BNV0IUQ,15.71,14.68,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B0C6FHHJFM,15.43,15.79,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B01CYDY6TQ,18.28,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0C947V4GH,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B081TJ62WV,17.98,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08QVWRHP2,21.75,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B081TJ62WV,18.13,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08JC9XBGM,-1.86,0.0,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B00RBUM5JQ,18.42,20.47,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08JC2YLYL,18.16,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B09NRH7WP6,11.45,12.06,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0D638MLB2,16.77,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B0CHWM51XY,14.26,13.33,2025-03-25 00:00:00,2025-03-31 23:55:00
776b9f88,Best Deal,B096W5QCHX,19.36,18.09,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B096W54FGM,15.99,16.73,2024-12-11 00:00:00,2025-01-31 23:59:00
da7ca825,Best Deal,B0CS6HDRFW,13.34,12.47,2025-05-21 00:00:00,2025-05-27 23:55:00
17492259202,Coupon,B00RCYQUII,13.71,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B07DGGD49G,20.9,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B0B6WGC16M,23.0,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BD81KP8K,18.14,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0C2QM9WK6,18.18,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B0BK8W6JM3,15.72,0.0,2024-12-26 00:00:00,2025-01-05 23:55:00
17029211802,Sales Discount,B08DCZD13T,17.98,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B0CPJG6XL8,19.26,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
25402148802,Sales Discount,B0C93RMXRR,29.43,30.75,2026-05-23 00:00:00,2026-06-06 23:59:00
e5936dd2,Best Deal,B0BD88S1FW,15.13,14.14,2024-12-26 00:00:00,2025-01-05 23:55:00
17029211802,Sales Discount,B01D3FVKBG,20.33,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B076MBD6KQ,11.18,12.42,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B094R1JQ6K,17.75,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
776b9f88,Best Deal,B086XBB126,14.26,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B0B2PSK2MC,20.31,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B09GD1YKWW,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08GCTM58N,18.1,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B00RCYQUII,13.62,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
da7ca825,Best Deal,B0D22ZQTSC,17.42,16.28,2025-05-21 00:00:00,2025-05-27 23:55:00
18062815702,Sales Discount,B082XFTS6H,21.78,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0BD85KJQV,21.33,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08JC9XBGM,18.17,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08VWKYVKS,21.25,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0D63B1QGN,12.71,14.12,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B096W2GHQV,18.15,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B087JHVV7T,16.81,15.71,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B082XFTS6H,22.15,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08JC9NN3X,-0.84,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08XZLYCZ5,21.84,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0CCJWSS2P,13.58,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B09C6GDG72,17.19,18.09,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0C94719Z8,13.87,14.6,2025-03-01 00:00:00,2025-03-31 23:59:00
e5936dd2,Best Deal,B0C947V4GH,15.81,0.0,2024-12-26 00:00:00,2025-01-05 23:55:00
25401016002,Sales Discount,B0C93RMXRR,29.22,30.75,2026-05-23 00:00:00,2026-06-06 23:59:00
17492259202,Coupon,B01MCZD91A,14.12,14.86,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0CPJFC9BP,19.96,20.47,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08JCRVJX7,12.54,13.19,2024-12-11 00:00:00,2025-01-31 23:59:00
18341715402,Coupon,B0DK9L5MWL,10.38,10.92,2025-03-24 00:00:00,2025-04-23 23:59:00
17492259202,Coupon,B08NPB4GCD,16.47,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B08QVWRHP2,21.71,22.34,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B07R5XPNMP,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B082XFTS6H,-1.12,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
25401079802,Sales Discount,B0CB8ZB9KT,15.9,16.73,2026-05-23 00:00:00,2026-06-06 23:59:00
17492259202,Coupon,B08XZLYCZ5,21.78,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
24569252002,Sales Discount,B08GCFFDMH,13.61,18.6,2026-03-30 09:01:00,2027-01-01 09:01:00
17492259202,Coupon,B09TJTTP84,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B075T9G9YS,21.91,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
17029211802,Sales Discount,B0C94719Z8,16.74,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
da7ca825,Best Deal,B0DK9L5MWL,11.63,10.87,2025-05-21 00:00:00,2025-05-27 23:55:00
17492259202,Coupon,B08XZLYCZ5,21.91,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B0C947B32V,15.95,14.91,2024-12-26 00:00:00,2025-01-05 23:55:00
17492259202,Coupon,B087JK7673,18.14,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08QVYP7YH,21.23,22.34,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B077QNG9M4,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
16105181202,Sales Discount,B00N1QKQ5Y,13.38,16.73,2024-10-10 00:01:00,2025-03-31 23:59:00
17029211802,Sales Discount,B09ZDLZXDM,16.74,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B087JJ4M8H,24.76,26.07,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B0DFCRNY8W,15.06,16.73,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B07B9NWQ61,15.54,15.79,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B072VJ9FFZ,16.22,16.68,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08XZLYCZ5,21.22,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B086XBB126,12.69,13.33,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0BX76VGXP,17.98,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08JC9XBGM,15.82,17.57,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08GCTM58N,14.97,15.71,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B0B6WCHGMK,13.65,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
e5936dd2,Best Deal,B076MBD6KQ,13.39,12.51,2024-12-26 00:00:00,2025-01-05 23:55:00
17492259202,Coupon,B094R1JQ6K,18.13,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0C2QPSPS6,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B08DCXNCWS,16.81,15.71,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B08DCY34MX,16.46,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BD88S1FW,17.22,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B0BMQTBYKT,13.96,14.69,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B0BSQX5P4L,15.9,17.66,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08QVYP7YH,21.98,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BK8WLZT5,17.22,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B07F1FKM3M,20.86,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B081TJ62WV,18.19,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B0D2322MMQ,11.98,13.32,2024-12-11 00:00:00,2025-01-31 23:59:00
25401016002,Sales Discount,B0DJP4W7KC,22.11,23.27,2026-05-23 00:00:00,2026-06-06 23:59:00
18062815702,Sales Discount,B0CWPJTWXQ,16.86,17.66,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B00RCYQUII,13.79,13.93,2025-01-13 00:00:00,2025-02-12 23:59:00
17792199702,Coupon,B0CWPJTWXQ,15.01,17.66,2025-02-17 00:00:00,2025-02-23 23:59:00
17492259202,Coupon,B01BNV0IUQ,18.33,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B08QVYP7YH,22.15,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B07DGFDLKP,19.96,20.47,2025-01-13 00:00:00,2025-02-12 23:59:00
25402148802,Sales Discount,B0DHL6WSMT,25.37,26.07,2026-05-23 00:00:00,2026-06-06 23:59:00
18062815702,Sales Discount,B0BX76VGXP,13.14,14.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17965660802,Price Discount,B076MBD6KQ,15.0,13.43,2025-02-24 00:00:00,2025-02-28 23:59:00
18062815702,Sales Discount,B096W5QCHX,20.41,21.4,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B094R1JQ6K,18.16,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B094R1JQ6K,18.21,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0B2PSK2MC,16.28,18.09,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B01BNV0IUQ,18.14,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B06XR9VG7N,18.0,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B08DDBGBZG,16.06,17.84,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B07F1FKM3M,20.34,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
18062815702,Sales Discount,B094R1JQ6K,17.71,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08QVYP7YH,21.97,22.34,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0C94548F5,18.21,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B094R1JQ6K,18.03,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B00XU8EF0K,17.67,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
da7ca825,Best Deal,B0D47FKGDD,11.67,0.0,2025-05-21 00:00:00,2025-05-27 23:55:00
18062815702,Sales Discount,B0CPJFC9BP,18.42,20.47,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B075FDD21R,15.0,15.79,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0B2Q12FVY,17.78,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B0BK8W6JM3,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B08JC2YLYL,18.4,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B00N1QKQ5Y,15.06,16.73,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B077QQ2XV8,16.77,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
16105181202,Sales Discount,B0CCJVV9GF,14.88,18.6,2024-10-10 00:01:00,2025-03-31 23:59:00
17492259202,Coupon,B075T9G9YS,23.94,24.21,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B07F1FKM3M,21.04,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BD81KP8K,18.13,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
da7ca825,Best Deal,B0D63B1QGN,15.06,0.0,2025-05-21 00:00:00,2025-05-27 23:55:00
17492259202,Coupon,B08GCFFDMH,18.13,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B01G7428BG,21.15,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B09C6HJ2CC,14.5,14.92,2025-03-01 00:00:00,2025-03-31 23:59:00
24409634402,Sales Discount,B0DXFV5SYV,17.67,18.6,2026-03-17 21:00:00,2026-03-31 23:59:00
25402148802,Sales Discount,B0DJP4W7KC,22.26,23.27,2026-05-23 00:00:00,2026-06-06 23:59:00
18062815702,Sales Discount,B08JC2YLYL,13.89,14.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B075T9G9YS,19.84,20.48,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B09TJTTP84,18.38,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B01D3FVKBG,20.86,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B00RBUM5JQ,18.42,20.47,2024-12-11 00:00:00,2025-01-31 23:59:00
17492259202,Coupon,B075T7D86D,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B08VWV18N7,19.15,19.53,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B07PM7B4NK,35.45,36.36,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B096W3WGCN,14.99,15.71,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B087JTHDN1,16.77,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0BSQX5P4L,17.27,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B06XR9VG7N,17.71,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
25401079802,Sales Discount,B0DJP4W7KC,22.11,23.27,2026-05-23 00:00:00,2026-06-06 23:59:00
17492259202,Coupon,B07KJMHWGW,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
da7ca825,Best Deal,B0CHWM51XY,14.21,13.28,2025-05-21 00:00:00,2025-05-27 23:55:00
17492259202,Coupon,B096W54FGM,16.33,16.73,2025-01-13 00:00:00,2025-02-12 23:59:00
776b9f88,Best Deal,B086XBB126,14.26,13.33,2025-03-25 00:00:00,2025-03-31 23:55:00
17965660802,Price Discount,B076MBD6KQ,15.0,0.0,2025-02-24 00:00:00,2025-02-28 23:59:00
17492259202,Coupon,B0CHWM51XY,15.55,15.79,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0D22ZQTSC,-1.03,0.0,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B09C6GDG72,16.28,18.09,2025-03-01 00:00:00,2025-03-31 23:59:00
17492259202,Coupon,B09C6GDG72,20.86,21.4,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0B2Q12FVY,18.03,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
17029211802,Sales Discount,B00RCYQUII,13.28,13.93,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B0CPJG6XL8,20.44,21.4,2024-12-11 00:00:00,2025-01-31 23:59:00
17029211802,Sales Discount,B094R1JQ6K,18.04,18.6,2024-12-11 00:00:00,2025-01-31 23:59:00
776b9f88,Best Deal,B096W54FGM,15.11,14.12,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B01FFWYDVO,17.26,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B0C94719Z8,18.13,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B00RBUM5JQ,20.01,20.47,2025-01-13 00:00:00,2025-02-12 23:59:00
18062815702,Sales Discount,B0C94548F5,18.28,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
18341715402,Coupon,B0DFCQLLSY,12.67,12.99,2025-03-24 00:00:00,2025-04-23 23:59:00
776b9f88,Best Deal,B08NPF3LJ7,16.9,0.0,2025-03-25 00:00:00,2025-03-31 23:55:00
17492259202,Coupon,B0D638MLB2,17.48,17.66,2025-01-13 00:00:00,2025-02-12 23:59:00
17492259202,Coupon,B07WH27VXM,20.03,20.47,2025-01-13 00:00:00,2025-02-12 23:59:00
17029211802,Sales Discount,B09C6FG128,22.63,25.14,2024-12-11 00:00:00,2025-01-31 23:59:00
24569252002,Sales Discount,B08QVYP7YH,15.28,22.34,2026-03-30 09:01:00,2027-01-01 09:01:00
17492259202,Coupon,B075T82C1X,17.67,18.6,2025-01-13 00:00:00,2025-02-12 23:59:00
25401016002,Sales Discount,B0C8Z557HT,27.67,30.75,2026-05-23 00:00:00,2026-06-06 23:59:00
18062815702,Sales Discount,B0DFCRNY8W,15.94,16.73,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08JCV95Y3,12.71,14.12,2025-03-01 00:00:00,2025-03-31 23:59:00
18062815702,Sales Discount,B08JC2YLYL,16.74,18.6,2025-03-01 00:00:00,2025-03-31 23:59:00
