sku,asin,amazon-store,product-name,brand,your-price,sales-price,currency,estimated-referral-fee-per-unit,estimated-variable-closing-fee,expected-domestic-fulfilment-fee-per-unit,COGS
VV-VITA-364,B0D22ZQTSC,ES,Astaxantina BIO Vegavero | 8 mg en Aceite Ecológico Puro | Alta Absorción | 60 Cápsulas | Antioxidante y para la Vista | Sin aditivos | Vegano,Vegavero,23.9,23.9,EUR,3.59,0,3.85,7.93
VV-VITA-364,B0D22ZQTSC,IT,"Astaxantina Biologica | Antiossidante Estratto da Haematococcus Pluvialis | Difese Immunitarie, Salute della Pella e degli Occhi | Alta Biodisponibilità | Vegan | Senza Additivi | Vegavero®",Vegavero,25.99,25.99,EUR,3.9,0,4.17,7.93
VV-VITA-364,B0D22ZQTSC,FR,Astaxanthine BIO | Issue de 160 mg d'Haematococcus Biologiques | Antioxydant 100% Naturel | Biodisponibilité Elevée | Vegan & Sans Additifs | Vegavero®,Vegavero,20.9,20.9,EUR,3.14,0,4.72,7.93
VV-VITA-351,B0CMV8JRKN,IE,"Vegavero Cordyceps Sinensis ORGANIC 13,000 mg | Mushroom Extract 20:1 | 40% Polysaccharides and 0.5% Adenosin | NO Additives | Lab-Tested | Vegan",Vegavero,22.99,22.99,EUR,3.45,0,1.53,5.43
VV-VITA-351,B0CMV8JRKN,ES,"Cordyceps Sinensis Ecológico | 13000 mg (20:1) | Extracto Real CS-4 | 40% Polisacáridos + 0,5% Adenosina | 60 Cápsulas para 2 Meses | Energizante y Vigorizante | Sin Aditivos y Vegano | Vegavero",Vegavero,24.9,24.9,EUR,3.74,0,3.85,5.43
VV-VITA-351,B0CMV8JRKN,IT,Cordyceps Sinensis BIO | Estratto CS-4 biologico (20:1) | 13.000 mg | con 40% di polisaccaridi | Adattogeno e Antiossidante | Vegan | Vegavero®,Vegavero,21.99,21.99,EUR,3.3,0,4.17,5.43
VV-VITA-351,B0CMV8JRKN,FR,Cordyceps Sinensis BIO | Unique : Extrait Biologique (20:1) – 13000 mg de Poudre CS-4 | Adaptogène + Immunité | Sans Additifs & Vegan | Vegavero®,Vegavero,23.9,23.9,EUR,3.59,0,4.72,5.43
VV-VITA-351,B0CMV8JRKN,GB,"Vegavero Cordyceps Sinensis ORGANIC 13,000 mg | Mushroom Extract 20:1 | 40% Polysaccharides and 0.5% Adenosin | NO Additives | Lab-Tested | Vegan",Vegavero,17.99,17.99,GBP,2.7,0,2.65,5.43
VV-VITA-352,B0CMV9BH8K,IE,Vegavero Vegan Omega 3 + ADEK Vitamins | NO Additives | 60 Capsules | Algae Oil DHA & EPA | Lab-Tested,Vegavero,22.99,22.99,EUR,3.45,0,1.53,8.3
VV-VITA-352,B0CMV9BH8K,ES,"Vegavero Omega 3 EPA y DHA | Con Vitaminas A, D3, E y K2 | 100% Natural | Materia Prima de Marca | Con GreenCaps | Vegano",Vegavero,25.9,25.9,EUR,3.89,0,3.85,8.3
VV-VITA-352,B0CMV9BH8K,IT,"Omega 3 VEGAN | + Vitamina D3, K2, E, A | DHA + EPA | con olio di alghe Premium Life’s OMEGA Pressato a Freddo | Vitamine ADEK | 60 capsule vegane | Vegavero®",Vegavero,26.99,26.99,EUR,4.05,0,4.17,8.3
VV-VITA-352,B0CMV9BH8K,FR,"Omega 3 + Vitamines A, D3, E, K2 | Unique et VEGAN | Avec EPA et DHA | Qualité Premium : life's™ OMEGA | Santé Cardiovasculaire | 60 Gélules | Vegavero®",Vegavero,24.9,24.9,EUR,3.74,0,4.72,8.3
VV-VITA-352,B0CMV9BH8K,GB,Vegavero Vegan Omega 3 + ADEK Vitamins | NO Additives | 60 Capsules | Algae Oil DHA & EPA | Lab-Tested,Vegavero,22.99,22.99,GBP,3.45,0,2.94,8.3
VV-VITA-331,B0C2QM9WK6,ES,"Vegavero Nootrópico Natural | 90 Cápsulas | Claridad Mental, Concentración y Memoria | Con Bacopa Monnieri + Ginkgo Biloba + Panax Ginseng + Omega 3 | Testado en Alemania | Vegavero",Vegavero,23.9,23.9,EUR,3.59,0,3.85,6.18
VV-VITA-331,B0C2QM9WK6,IT,"NOOTROPICO Potente | con Ginkgo Biloba, Bacopa Monnieri, Ginseng e Omega 3 | Nootropic per Memoria e Concentrazione | senza Additivi e senza Caffeina | 90 capsule (3 mesi) | Vegan | Vegavero®",Vegavero,17.99,17.99,EUR,2.7,0,3.59,6.18
VV-VITA-331,B0C2QM9WK6,FR,NOOTROPIC Pro | Mémoire + Focus | 90 Gelules (3 MOIS) | Bacopa + Ginkgo Biloba + Ginseng | Sans caféine | Avec Vitamine B | Vegan | SANS ADDITIFS | Vegavero®,Vegavero,22.9,22.9,EUR,3.44,0,4.72,6.18
VV-VITA-331,B0C2QM9WK6,GB,"Vegavero Nootropics Brain Supplements | Ayurveda Products | NO Additives | Brahmi, Ginkgo, Panax Ginseng, DHA & B Vitamins | Vegan | 90 Capsules",Vegavero,15.99,15.99,GBP,2.4,0,2.65,6.18
VV-VITA-247,B096W3WGCN,IE,"Vegavero Astaxanthin Antioxidant Supplement 8 mg | Natural Oil from Algae | NO Additives, Lab-Tested | AstaZine® | 60 Capsules | Vegan",Vegavero,19.99,19.99,EUR,3,0,1.36,7.24
VV-VITA-247,B096W3WGCN,ES,Astaxantina Pura Vegavero | 8 mg en Aceite (AstaZine) | 100% NATURAL | Sistema Inmune + Protector Solar + Antioxidante | Sin Aditivos | Vegano | 60 Cápsulas Sin Gelatina,Vegavero,21.9,21.9,EUR,3.29,0,3.85,7.24
VV-VITA-247,B096W3WGCN,IT,Astaxantina Naturale | 160 mg di Alghe Haematococcus Pluvialis | 5% di Astaxanthin Pura AstaZine® | Integratore Antiossidante | Senza OGM e Certificato in Laboratorio | Vegan | Vegavero®,Vegavero,22.9,22.9,EUR,3.44,0,4.17,7.24
VV-VITA-247,B096W3WGCN,FR,Astaxanthine 8mg PREMIUM Vegavero® | Qualité Supérieure : Huile AstaZine® | 100% Naturelle & Pure | Sans Additifs | Antioxydant Puissant | VEGAN,Vegavero,21.9,21.9,EUR,3.29,0,4.72,7.24
VV-VITA-247,B096W3WGCN,GB,"Vegavero Astaxanthin Antioxidant Supplement 8 mg | Natural Oil from Algae | NO Additives, Lab-Tested | AstaZine | 60 Capsules | Vegan",Vegavero,19.99,19.99,GBP,3,0,2.65,7.24
VV-VITA-165,B085YDZPXM,IE,Vegavero Trans Resveratrol 98% 1000 mg | Natural Anti Aging & Skin Supplement | Pure from Japanese Knotweed | NO Additives | High Bioavailability with Vit B3 & Piperine | Lab Tested | Vegan,Vegavero,24.99,24.99,EUR,3.75,0,1.53,10.73
VV-VITA-165,B085YDZPXM,ES,"Trans Resveratrol Natural 1000 mg | Con Vitamina B3 y Piperina | Sin Aditivos | Antienvejecimiento, Antioxidante y Antiedad | Vegano | Vegavero",Vegavero,29.9,29.9,EUR,4.49,0,3.85,10.73
VV-VITA-165,B085YDZPXM,IT,Resveratrolo 1.000 mg | con Nicotinamide | Trans-Resveratrolo Puro e Naturale | Integratore Antiossidante | Senza Additivi e Vegan | 60 capsule | Vegavero®,Vegavero,29.99,29.99,EUR,4.5,0,4.17,10.73
VV-VITA-165,B085YDZPXM,FR,Trans Resveratrol 1000mg | UNIQUE : Le Seul Avec Nicotinamide & Pipérine | Anti Age + Antioxydant Puissant | Vegan & Sans Additifs | Vegavero®,Vegavero,29.9,29.9,EUR,4.49,0,4.72,10.73
VV-VITA-165,B085YDZPXM,GB,Vegavero Trans Resveratrol 98% 1000 mg | Natural Anti Aging & Skin Supplement | Pure from Japanese Knotweed | NO Additives | High Bioavailability with Vit B3 & Piperine | Lab Tested | Vegan,Vegavero,24.99,24.99,GBP,3.75,0,2.94,10.73
VV-VITA-157,B081TKH4P4,IE,Vegavero Organic Hawthorn Berry Capsules | 2800 mg (4:1 Extract) | NO Additives | Lab-Tested | Natural Antioxidants Supplement | Vegan,Vegavero,14.95,14.95,EUR,2.24,0,1.36,4.2
VV-VITA-157,B081TKH4P4,ES,Espino Blanco Orgánico Vegavero | 2800 mg | Extracto estandarizado a 1.5% Flavonoides | Sin Aditivos | Origen Europeo | Colesterol + Salud Cardiovascular,Vegavero,16.9,16.9,EUR,2.54,0,3.23,4.2
VV-VITA-157,B081TKH4P4,IT,"BIANCOSPINO BIO Vegavero® | 700 mg | con 1,5% di Flavonoidi | Senza Additivi | Integratore per Sistema Cardiovascolare (Pressione arteriosa) e Calmante Naturale* | Vegan",Vegavero,16.99,16.99,EUR,2.55,0,3.59,4.2
VV-VITA-157,B081TKH4P4,FR,"Aubépine BIO Vegavero® | 700 mg d’Extrait | Extraction FRANÇAISE | Sans Additifs | Titré à 1,5% en Flavonoïdes | Antioxydant Naturel + Relaxant | 60 Gélules | VEGAN",Vegavero,19.9,19.9,EUR,2.99,0,4.72,4.2
VV-VITA-157,B081TKH4P4,GB,Vegavero Organic Hawthorn Berry Capsules | 2800 mg (4:1 Extract) | NO Additives | Lab-Tested | Natural Antioxidants Supplement | Vegan,Vegavero,15.99,15.99,GBP,2.4,0,2.65,4.2
VV-VITA-127,B07F1FKM3M,IE,"Vegavero Saffron Supplement 90 mg | High Strength Saffran Extract | 120 Capsules | Premium Crocus Sativus | NO Additives, Lab-Tested | Vegan",Vegavero,22.99,22.99,EUR,3.45,0,1.53,7.66
VV-VITA-127,B07F1FKM3M,ES,"Saffron Español Vegavero | 30 mg | 3,5% Safranal + Crocin | Azafrán Premium Affron | SIN ADITIVOS | 120 Cápsulas | Análisis En Laboratorio",Vegavero,21.9,21.9,EUR,3.29,0,3.85,7.66
VV-VITA-127,B07F1FKM3M,IT,ZAFFERANO Vegavero ® | Con 3% Safranale e 2% Crocina | Affron®: Crocus sativus spagnolo | 120 capsule | Calmante e rilassante naturale per il buon umore | Vegan,Vegavero,24.99,24.99,EUR,3.75,0,4.17,7.66
VV-VITA-127,B07F1FKM3M,FR,Safran 30 mg | Extrait de Qualité : Affron® | 120 Gélules | Analysé en Laboratoire | Vegan & Sans Additifs | Vegavero®,Vegavero,22.9,22.9,EUR,3.44,0,4.72,7.66
VV-VITA-127,B07F1FKM3M,GB,Vegavero Saffron Supplement 90 mg | 3.5% Lepticrosaliden | Pure Saffran Extract | 120 Capsules | Premium Crocus Sativus | NO Additives | Lab-Tested | Vegan,Vegavero,25.99,25.99,GBP,3.9,0,2.94,7.66
VV-VITA-116,B07B9NWQ61,IE,Vegavero Organic Iodine Supplement | NO Additives | 100% Natural Organic Scottish Sea Kelp | 150 mcg Pure | 180 Tablets | Vegan,Vegavero,14.99,14.99,EUR,2.25,0,1.36,5.05
VV-VITA-116,B07B9NWQ61,ES,"Yodo Natural Vegavero | Dosis Óptima: 150 µg | Sin Aditivos | Alga Kelp BIO (PureSea) | Tiroides + Drenaje + Metabolismo* | 180 Cápsulas (6 meses) | Hipotiroidismo, Thyroid Energy",Vegavero,18.9,18.9,EUR,2.84,0,3.23,5.05
VV-VITA-116,B07B9NWQ61,IT,IODIO Naturale BIO Vegavero® | con PureSea® dalla Scozia | Alga Kelp Bruna | 180 capsule | TIROIDE e METABOLISMO | Vegan,Vegavero,19.99,19.99,EUR,3,0,3.59,5.05
VV-VITA-116,B07B9NWQ61,FR,Iode BIO 150 μg | 100% NATUREL : Issu d’Algue Kelp | 6 Mois | Thyroide* + Antioxydant | SANS ADDITIFS et VEGAN | Vegavero®,Vegavero,20.9,20.9,EUR,3.14,0,4.72,5.05
VV-VITA-116,B07B9NWQ61,GB,Vegavero Organic Iodine Supplement | NO Additives | 100% Natural Organic Scottish Sea Kelp | 150 mcg Pure | 180 Tablets | Vegan,Vegavero,14.99,14.99,GBP,2.25,0,2.65,5.05
VV-VITA-107,B076MBD6KQ,IE,"Vegavero Ceylon Cinnamon 2500 mg | High Strength Extract (10:1) | NO Additives, Lab-Tested | Standarised 10% Polyphenols | 4 Months Supply – 120 Capsules | Vegan",Vegavero,16.95,16.95,EUR,2.54,0,1.36,3.42
VV-VITA-107,B076MBD6KQ,ES,Canela de Ceylan Vegavero | DOSIS ALTA: 2500 mg | Para 4 Meses | Controla Glucosa - Azúcar en Sangre | Colesterol + Antioxidantes | Sin Aditivos & Vegano | 120 Cápsulas,Vegavero,15.9,15.9,EUR,2.39,0,3.23,3.42
VV-VITA-107,B076MBD6KQ,IT,CANNELLA Vegavero® | 2500 mg | CEYLON Cinnamon | 4 mesi di Fornitura | Vegan | 100% Natural Zimt | Per Metabolismo e Antiossidante | No OGM e Senza additivi,Vegavero,15.99,15.99,EUR,2.4,0,3.59,3.42
VV-VITA-107,B076MBD6KQ,FR,Cannelle de Ceylan Vegavero® | Fortement Dosé : 2500 mg de Poudre (250 mg d'Extrait 10:1) | Pour 4 Mois | 10% Polyphénols | Sans Additifs & Vegan | 120 Gélules,Vegavero,16.9,16.9,EUR,2.54,0,4.72,3.42
VV-VITA-107,B076MBD6KQ,GB,"Vegavero Ceylon Cinnamon 2500 mg | High Strength Extract (10:1) | NO Additives, Lab-Tested | Standarised 10% Polyphenols | 4 Months Supply – 120 Capsules | Vegan",Vegavero,16.95,16.95,GBP,2.54,0,2.65,3.42
VV-VITA-102,B075T82C1X,ES,Ginkgo Biloba Vegavero | 6000 mg (50:1) | 24% Flavonoides y 6% Terpenos | Sin Celulosa Microcristalina | Nootrópicos Memoria Concentración + Antioxidante | 180 Cápsulas,Vegavero,18.9,18.9,EUR,2.84,0,3.23,6.08
VV-VITA-102,B075T82C1X,IT,"GINKGO BILOBA Vegavero® | estratto 50:1 | 24% di Glucosidi Flavonoidi e 6% di Terpenoidi | Circolazione, Memoria & Concentrazione | Senza Additivi | 180 capsule | Vegan",Vegavero,19.99,19.99,EUR,3,0,3.59,6.08
VV-VITA-102,B075T82C1X,FR,Ginkgo Biloba | Extra Fort : 6000mg | Mémoire + Circulation Sanguine | 180 Gélules | Unique : 24% Glycosides de Flavone + 6% Lactones Terpéniques | Vegan & Sans Additifs | Vegavero®,Vegavero,19.9,19.9,EUR,2.99,0,4.72,6.08
VV-VITA-102,B075T82C1X,GB,"Vegavero Ginkgo Biloba 6000 mg | High Strength 50:1 Extract | 6 Month Supply | NO Additives, Lab-Tested | 24% Glycosides + 6% Lactones | 180 Vegan Capsules",Vegavero,16.99,16.99,GBP,2.55,0,2.65,6.08
VV-VITA-94,B075FDQ6KJ,IE,Vegavero Probiotics & Prebiotics | 100% Organic | 20 Strains (Lactobacillus + Bifidobacterium) | 20 Billion Active Bacteria & Acacia Fibre | 60 Vegan Capsules | NO Additives,Vegavero,26.9,26.9,EUR,4.04,0,1.53,9.5
VV-VITA-94,B075FDQ6KJ,ES,Vegavero Probióticos y Prebióticos Intestinales | 20 Mil Millones UFC y 20 Cepas Bacterianas | 90 Cápsulas Gastroresistentes | Con Fibra de Acacia y FOS | Sin Aditivos ni GMO,Vegavero,31.9,31.9,EUR,4.79,0,3.85,9.5
VV-VITA-94,B075FDQ6KJ,IT,Vegavero Fermenti Lattici Probiotici BIO | con Fibra di Acacia Biologica | per Flora Intestinale e Microbioma | Fermenti dalla Germania | Vegan | 60 capsule Gastroresistenti,Vegavero,28.99,28.99,EUR,4.35,0,4.17,9.5
VV-VITA-94,B075FDQ6KJ,FR,Vegavero Probiotiques BIOLOGIQUES | 20 Souches Différentes + Prébiotique | 60 Gélules Gastro-Résistantes | Transit Intestinal + Digestion | Sans Additifs & Vegan,Vegavero,29.9,29.9,EUR,4.49,0,4.72,9.5
VV-VITA-94,B075FDQ6KJ,GB,Vegavero Probiotics & Prebiotics | 100% Organic | 20 Strains (Lactobacillus + Bifidobacterium) | 20 Billion Active Bacteria & Acacia Fibre | 60 Vegan Capsules | NO Additives,Vegavero,25.99,25.99,GBP,3.9,0,2.94,9.5
VV-VITA-90,B072VJ9FFZ,IE,"Vegavero Beta Carotene | 180 Capsules | Tan Accelerator | 100% Natural Source of Vitamin A | NO Additives, Lab-Tested | Vegan",Vegavero,18.95,18.95,EUR,2.84,0,1.36,6.32
VV-VITA-90,B072VJ9FFZ,ES,Betacaroteno Vegavero | Para 6 Meses | NATURAL & VEGANO | Sin Aditivos | Acelerador Bronceado | Extracto de Zanahoria | Con en Vitamina A | 180 Capsulas,Vegavero,21.9,21.9,EUR,3.29,0,3.85,6.32
VV-VITA-90,B072VJ9FFZ,IT,Betacarotene per Abbronzatura Forte | Altamente Dosato | da Estratto di Carota | Attivatore Naturale Melanina | con Vitamina A 1167 mcg | Certificato in Laboratorio | Vegavero®,Vegavero,19.99,19.99,EUR,3,0,3.59,6.32
VV-VITA-90,B072VJ9FFZ,FR,Bêta Carotène Vegavero® | 100% NATUREL & Vegan | Sans Additifs | Bronzage & Protection Peau | Extrait de Carotte Riche en Vitamine A | 180 gélules (6 mois),Vegavero,21.9,21.9,EUR,3.29,0,4.72,6.32
VV-VITA-90,B072VJ9FFZ,GB,"Vegavero Beta Carotene | 180 Capsules | Tan Accelerator | 100% Natural Source of Vitamin A | NO Additives, Lab-Tested | Vegan",Vegavero,21.99,21.99,GBP,3.3,0,2.94,6.32
VV-VITA-407,B0FQW6FYT9,DE,"Vegavero Green Supreme – Greens Pulver 270g mit über 20 Superfoods, Pflanzenextrakten & Vitalpilzen – Immunsystem stärken, Energie & Detox - Mit Ballaststoffen & Probiotika, vegan",Vegavero,27.9,27.9,EUR,4.19,0,2.78,8.83
VV-VITA-403,B0FLQQCMYH,NL,"Magnesiumcitraatpoeder | 500 g | Voor spieren, zenuwen, elektrolytenbalans | Hoge biologische beschikbaarheid | Uitstekend bij vermoeidheid, stress en uitputting | Geen toevoegingen | Vegavero®",Vegavero,22.99,22.99,EUR,3.45,0,4.03,6.22
VV-VITA-403,B0FLQQCMYH,DE,Vegavero Magnesiumcitrat Pulver 500 g - 400 mg elementares Magnesium hochdosiert pro Portion - 100 Portionen Magnesium Citrate Pulver mit Messlöffel - vegan ohne Zusätze,Vegavero,19.9,19.9,EUR,2.99,0,3.14,6.22
VV-VITA-320-V,B0FLQNTV2G,DE,Vegavero Vegane Kollagen Kapseln hochdosiert | Einzigartig: Markenrohstoff Vollagen | Vegan mit Hyaluronsäure | Laborgeprüft | Vegan - ohne Zusatzstoffe | Deutsche Produktion,Vegavero,42.9,42.9,EUR,6.44,0,3.12,11.67
VV-VITA-405,B0FLQR7VB1,DE,"Vegavero Vitamin B12 hochdosiert - 500 µg B12 Tabletten 180 Stück, vegan - Vitamin-B12 Methylcobalamin & Adenosylcobalamin - Vitamintabletten ohne Zusatzstoffe",Vegavero,15.9,15.9,EUR,2.39,0,2.78,3.8
VV-VITA-401,B0FLQPD6GL,DE,Vegavero Mönchspfeffer Kapseln 20mg - Vitex agnus castus Extrakt 15:1 – Vorrat für 8 Monate Mönchspfeffer hochdosiert - Vegan & laborgeprüft - 240 Kapseln,Vegavero,19,19,EUR,2.85,0,2.78,4.78
VV-VITA-248-V,B0FLQNHCRZ,NL,"Vegavero BIOLOGISCHE Oregano-olie | 180 veganistische capsules | 90 mg Carvacrol | met 2,75% thymol | Laboratorium getest | 100% oregano-olie biologisch | Veganistisch en zonder toevoegingen",Vegavero,28.99,28.99,EUR,4.35,0,3.47,11.8
VV-VITA-248-V,B0FLQNHCRZ,DE,"Bio Oregano Öl | Premium: 90mg Carvacrol | mit 2,75% Thymol | 129 mg pro Kapsel | Laborgeprüft | Vegan und ohne Zusatzstoffe | Deutsche Produktion von Vegavero",Vegavero,36.9,36.9,EUR,5.54,0,3.12,11.8
VV-VITA-402,B0FLQMTC82,DE,Vegavero Un-Bloat Kapseln vegan - Verdauungsenzyme Komplex mit Pflanzenextrakten – 120 Bromelain Kapseln mit Lactase & Papain Enzym – Magensaftresistent für Bauch & Verdauung,Vegavero,24.9,24.9,EUR,3.74,0,3.12,7.17
VV-VITA-406,B0FLQR3V1R,DE,"Neu: Vegavero Vitamin B12, 180 Tablettten (non-DE)",Vegavero,12,12,EUR,1.8,0,2.78,4.68
VV-VITA-404,B0FLQNDFG9,DE,Vegavero Salbei Kapseln - 625 mg Salbei Extrakt pro Einheit - 10:1 Extrakt mit 16 mg Rosmarinsäure - 120 vegane Kapseln gegen Schwitzen - ohne Zusatzstoffe und laborgeprüft in Deutschland,Vegavero,18.9,18.9,EUR,2.84,0,2.78,6.53
VV-VITA-198-V,B0FLQM46GH,DE,Bromelain hochdosiert | bis zu 1300 mg am Tag | 240 Kapseln | magensaftres. DRCaps | Laborgeprüft | Eaus Ananas | Vegan - Ohne Zusatzstoffe | Dt. Produktion Vegavero,Vegavero,31.9,31.9,EUR,4.79,0,3.13,13.1
VV-VITA-370-V,B0FLQRB13X,DE,Magnesium Bisglycinat Kapseln hochdosiert | 365 Kapseln | 400 mg elementares Magn. pro Tag | Laborgeprüft & Vegan | Ohne Füll- und Zusatzstoffe | Deutsche Produktion von Vegavero®,Vegavero,29.9,29.9,EUR,4.49,0,3.13,9.1
VV-VITA-398,B0FGQLPVB1,DE,"Vegavero Multivitamin Gummies für Kinder | Zuckerfrei & Vegan | Multivitamin Gummies mit Omega 3, Vitamine für Kinder |Für das Immunsystem mit Vitamin C, D3, B12, Zink & mehr",Vegavero,13.9,13.9,EUR,2.09,0,2.99,3.35
VV-VITA-225-V,B0FDBDVZVL,DE,Mumijo Shilajit Kapseln | 78.000 mg Tagesdosis aus Extrakt (60:1) | Vergleichssieger 2024* | 60% Fulvinsäure + 12% Huminsäure | Orginal: Himalaya | Laborgeprüft | Dt. Produktion Vegavero,Vegavero,34.9,34.9,EUR,5.24,0,3.13,16.11
VV-VITA-122-V,B0FDB9KM34,DE,"Vegavero Immunsystem Komplex – mit Echinacea, Acerola Vitamin C, Vitamin D3, Ingwer, Zink & Selen – vegane Immunformel ohne Zusatzstoffe – 240 Kapseln hochdosiert",Vegavero,36.9,36.9,EUR,5.54,0,3.16,8.51
VV-VITA-363-V,B0FDBCQ9QR,DE,Apfelessig Kapseln | 240 Kapseln | 1500 mg | Essig Komplex + Cayennepfeffer + Ingwer | Blutzucker* & Stoffwechsel | Apple Cider Vinegar | Laborgeprüft & Vegan | Vegavero,Vegavero,28.9,28.9,EUR,4.34,0,3.13,9.68
VV-VITA-396,B0FDBDWDL2,DE,"Vegavero MSM Pulver 300 g | 99,9% rein | Deutsche Produktion | Methylsulfonylmethan | Organischer Schwefel | kristallin | Laborgeprüft & Ohne Zusätze | Vegan",Vegavero,9.9,9.9,EUR,0.5,0,2.99,2.74
VV-VITA-397,B0FDB9CKTZ,DE,Reishi Kapseln Hochdosiert | 18.200 mg | Extrakt (10:1) | 40% Polysaccharide + 20% Beta Glucane | Ganoderma Lucidum | Laborgeprüft | Vegan - ohne Zusatzstoffe | Deutsche Produktion Vegavero,Vegavero,32.9,32.9,EUR,4.94,0,3.13,17.44
VV-VITA-49-V2,B0FDBB81FJ,DE,"Eisen Bisglycinat Vegavero | 30 mg Iron | Mit natürlichem Vitamin C, Folsäure Quatrefolic, Vitamin B12, B6 & B2 | Vegan & Ohne Zusätze | 240 Kapseln",Vegavero,27.96,27.96,EUR,4.19,0,3.13,12.42
VV-VITA-395,B0F4451PSV,DE,Zink Bisglycinate Kapseln Hochdosiert | 25 mg | Laborgeprüft & Vegan | 300 Kapseln | Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.78,6.22
VV-VITA-394,B0F446RQXB,DE,EAA Pulver Pfirsich | 400 g Beutel | 50 Tage Vorrat | 2:1:1 | mehr als 12.600 mg der 9 essenziellen Aminosäuren | Vegan | Laborgeprüft | Deutsche Produktion von Vegavero,Vegavero,20.9,20.9,EUR,3.14,0,3.14,7.07
VV-VITA-392,B0F44795N1,DE,Gaba Kapseln | 1.400 mg Gamma Aminobuttersäure | 90 Stück | Laborgeprüft und ohne Zusatzstoffe | Vegan | Deutsche Produktion von Vegavero,Vegavero,15.9,15.9,EUR,2.39,0,2.78,4.36
VV-VITA-393,B0F448XPL3,NL,Vegavero BCAA Poeder | 400 g – 56 porties | Verhouding 2:1:1 | Vegan | Mangosmaak,Vegavero,20.99,20.99,EUR,3.15,0,4.03,7.28
VV-VITA-393,B0F448XPL3,DE,BCAA Pulver 2:1:1 | 500 g Beutel | Vegan & Ohne Zusatzstoffe | Mango Geschmack | Hochdosiert und Laborgeprüft | Deutsche Produktion von Vegavero®,Vegavero,20.9,20.9,EUR,3.14,0,3.14,7.28
VV-VITA-390,B0DXFV7GSR,DE,L-Citrullin Malat Pulver 500g | 3400 mg Citrullin | 2:1 Markenrohstoff AMINOFERMENT| Pre-Workout | Aus Fermentation | Laborgeprüft | Vegan - Ohne Zusatzstoffe | Dt. Produktion von Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,3.14,10.32
VV-VITA-387,B0DQDQ98QN,NL,"Youth Biotics Kapseln | Veganer Anti-Aging Komplex | Mit Vollagen®, Hyaluronsäure & Bakterienstämmen | Magensaftresistent | 60 Stück | Deutsche Produktion von Vegavero®",Vegavero,25.99,25.99,EUR,3.9,0,3.61,11.01
VV-VITA-387,B0DQDQ98QN,DE,"Youth Biotics Kapseln | Veganer Anti-Aging Komplex | Mit Vollagen, Hyaluronsäure & Bakterienstämmen | Magensaftresistent | 60 Stück | Deutsche Produktion von Vegavero",Vegavero,25.9,25.9,EUR,3.89,0,3.16,11.01
VV-VITA-388,B0DQDRRFPF,DE,Glycin Pulver | 300 g | Deutsche Produktion von Vegavero | Laborgeprüft | 100% reine Aminosäure | L-Glycin Pulver in Premium Qualität | mit Messlöffel | Ohne Zusätze | Vegan,Vegavero,10.9,10.9,EUR,1.64,0,2.99,1.67
VV-VITA-389,B0DQDQCSRT,NL,"Serenoa Repens 900 mg | 180 capsules (3 maanden) | Saw Palmetto, wilgenroosje, brandnetel en pompoen | Prostaat supplement voor mannen | Vegavero®",Vegavero,18.99,18.99,EUR,2.85,0,3.27,9.81
VV-VITA-384,B0DK9L5MWL,DE,Beta Alanin reines Pulver 500g | Bis zu 500 Portionen | 16 Monate Vorrat | Laborgeprüfter Pre Workout und Sport Booster | Vegan & Ohne Zusatzstoffe | Deutsche Produktion Vegavero,Vegavero,13.9,13.9,EUR,2.09,0,2.78,3.65
VV-VITA-383,B0DK9KCD8Y,NL,Vegavero Vitamine K2 (MK-7 100% ALL-TRANS) + Calcium | Versterkte Formule: 200 mcg K2 + 162 mg Calcium | VOOR 6 MAANDEN | Volledig Pure Trans Menaquinon-7 Vorm | Zonder Additieven en Vegan,Vegavero,18.99,18.99,EUR,2.85,0,3.23,5.12
VV-VITA-383,B0DK9KCD8Y,DE,Vitamin K2 Tabletten Hochdosiert | 200 μg MK-7 | Deutsche Produktion | Ohne Zusatzstoffe | 180 Stück | 100% Vegan & Laborgeprüft | Vegavero,Vegavero,17.9,17.9,EUR,2.69,0,2.78,5.12
VV-VITA-382,B0DGGVW1NH,NL,"Vegavero L-Taurine Poeder 1000 mg | Pre-Workout Supplement | Kracht, Uithoudingsvermogen en Prestatie | 100% Puur, Vegan, GMO-vrij | Lange Houdbaarheid (1-3 jaar)",Vegavero,21.99,21.99,EUR,3.3,0,4.5,5.08
VV-VITA-382,B0DGGVW1NH,DE,100% Reines Taurin Pulver | 3000 mg | 1kg mit Messlöffel | Vegan & Ohne Zusatzstoffe | Bis zu 3 Jahre Vorrat | Deutsche Produktion von Vegavero,Vegavero,18.9,18.9,EUR,2.84,0,3.15,5.08
VV-VITA-379,B0DFCRNY8W,NL,"Vegavero Glucosamine, MSM en Boswellia | Voor Gewrichten, Kraakbeen en Collageen | 120 Capsules | Ontstekingsremmend | HOGE CONCENTRATIE | 100% Vegan en Zonder Additieven",Vegavero,19.99,19.99,EUR,3,0,3.23,4.87
